model,prompt_id,base_example_id,task_name,regime,distraction_type,distraction_subtype,prompt_surface_type,parse_success,parse_error_code,score_error_code,suggested_failure_mode,gold_short,pred_short,raw_output_short,prompt_text_short,manual_failure_label,manual_notes
llama,ie_144__unbounded__irrelevant_prefix,ie_144,information_extraction,unbounded,irrelevant_prefix,short_prefix_noise,email_like,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-01-15', 'location': 'Madrid', 'person': 'Alice Smith'}","{'date': '2025-02-28', 'location': 'Seville', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-02-28"", ""location"": ""Seville""}","To preserve reproducibility, keep the deterministic selection function stable across releases. Changing it will reshuffle the prompt surface choices for existing examples.\n\nSubject: quick processing check\n\nPlease handle the following request:\nFind the person, date, and location mentioned in the text.\n\nMaterial below:\nAlice Smith is scheduled to arrive in Madrid on 2024-01-15 for the workshop. The return trip begins later from Seville, and a planning call is set for 2025-02-28.\n\nThanks.",,
llama,ie_102__bounded__irrelevant_prefix,ie_102,information_extraction,bounded,irrelevant_prefix,short_prefix_noise,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-06-10', 'location': 'Madrid', 'person': 'Alice Smith'}","{'date': '2025-02-28', 'location': 'Madrid', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-02-28"", ""location"": ""Madrid""}","A short planning discussion covered delivery windows, cleaning schedules, and temporary workspace allocation. The note also mentioned printer access and late keycard requests.\n\nPlease process the material shown below.\n\nStep 1: source material\n\n<INPUT>\nAlice Smith was appointed in Madrid on 2024-06-10. Another internal memo mentioned a review meeting on 2025-02-28, but no change to the appointment record.\n</INPUT>\n\nStep 2: request\n\n<TASK>\nFind the person, date, and location mentioned in the text.\n</TASK>",,
llama,ie_139__bounded__irrelevant_suffix,ie_139,information_extraction,bounded,irrelevant_suffix,short_suffix_noise,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-01-15', 'location': 'Lisbon', 'person': 'Alice Smith'}","{'date': '2025-05-07', 'location': 'Lisbon', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-05-07"", ""location"": ""Lisbon""}","Please use the sections below to produce the final output.\n\nMarked request\n\n<TASK>\nReturn the values for person, date, and location from the text.\n</TASK>\n\nAssociated material\n\n<INPUT>\nThe log entry states that Alice Smith checked in for the session in Lisbon on 2024-01-15. A rehearsal note refers to 2025-05-07, but that date belongs to the setup period.\n</INPUT>\n\nReturn the final answer once complete.\n\nThe retry counter increments only after a failed network call. Local parsing errors are reported immediately and do not consume additional retry attempts.",,
llama,ie_102__bounded__irrelevant_suffix,ie_102,information_extraction,bounded,irrelevant_suffix,short_suffix_noise,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-06-10', 'location': 'Madrid', 'person': 'Alice Smith'}","{'date': '2025-02-28', 'location': 'Madrid', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-02-28"", ""location"": ""Madrid""}","Please process the material shown below.\n\nStep 1: source material\n\n<INPUT>\nAlice Smith was appointed in Madrid on 2024-06-10. Another internal memo mentioned a review meeting on 2025-02-28, but no change to the appointment record.\n</INPUT>\n\nStep 2: request\n\n<TASK>\nFind the person, date, and location mentioned in the text.\n</TASK>\n\nA short planning discussion covered delivery windows, cleaning schedules, and temporary workspace allocation. The note also mentioned printer access and late keycard requests.",,
llama,ie_144__unbounded__irrelevant_suffix,ie_144,information_extraction,unbounded,irrelevant_suffix,short_suffix_noise,email_like,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-01-15', 'location': 'Madrid', 'person': 'Alice Smith'}","{'date': '2025-02-28', 'location': 'Seville', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-02-28"", ""location"": ""Seville""}","Subject: quick processing check\n\nPlease handle the following request:\nFind the person, date, and location mentioned in the text.\n\nMaterial below:\nAlice Smith is scheduled to arrive in Madrid on 2024-01-15 for the workshop. The return trip begins later from Seville, and a planning call is set for 2025-02-28.\n\nThanks.\n\nTo preserve reproducibility, keep the deterministic selection function stable across releases. Changing it will reshuffle the prompt surface choices for existing examples.",,
llama,ie_147__bounded__length_stress,ie_147,information_extraction,bounded,length_stress,policy_text_long,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-03-21', 'location': 'Lisbon', 'person': 'Alice Smith'}","{'date': '2025-05-07', 'location': 'Porto', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-05-07"", ""location"": ""Porto""}","Operational policy note\n\nTeams handling shared equipment must record check-out times, return conditions, and any visible faults at the time of handoff. Items with unresolved issues should be tagged clearly so that they are not recirculated by mistake during peak demand periods.\n\nWhere temporary substitutions are used, managers should note the reason, expected duration, and whether a supplier response is pending. This information helps avoid repeated status requests and inconsistent local logs.\n\nA future revision may merge the handoff form with the maintenance ledger, though no implementation date has yet been confirmed.\n\nPlease use the arranged sections below to answer.\n\nRequest se ...[truncated]",,
llama,ie_146__bounded__length_stress,ie_146,information_extraction,bounded,length_stress,policy_text_long,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-09-05', 'location': 'Prague', 'person': 'Alice Smith'}","{'date': '2025-10-15', 'location': 'Brno', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-10-15"", ""location"": ""Brno""}","Policy excerpt\n\nDepartments are expected to maintain accurate records of approvals, exceptions, and supporting correspondence for each quarterly reporting cycle. Where documentation is incomplete, the responsible unit should provide a clear note explaining the gap, the date on which it was discovered, and the expected timeline for correction.\n\nRequests that involve budget changes, external commitments, or material schedule shifts should be escalated promptly rather than held for routine monthly review. The purpose of this requirement is to reduce the number of downstream revisions needed after figures have already been consolidated.\n\nA later addendum may revise the reporting template,  ...[truncated]",,
llama,ie_102__bounded__length_stress,ie_102,information_extraction,bounded,length_stress,mixed_code_and_comments,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-06-10', 'location': 'Madrid', 'person': 'Alice Smith'}","{'date': '2025-02-28', 'location': 'Madrid', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-02-28"", ""location"": ""Madrid""}","def build_rows(records):\n    rows = []\n    for record in records:\n        if not record.get('enabled', True):\n            continue\n        rows.append({\n            'id': record['id'],\n            'name': record['name'].strip(),\n            'status': record.get('status', 'unknown')\n        })\n    return rows\n\ndef summarize(rows):\n    counts = {}\n    for row in rows:\n        status = row['status']\n        counts[status] = counts.get(status, 0) + 1\n    return counts\n\n# Implementation comments:\n# The current version preserves only a subset of fields.\n# Earlier drafts attempted to normalize status strings more aggressively,\n# but that led to confusion when local abbreviatio ...[truncated]",,
llama,ie_147__bounded__negation_distraction,ie_147,information_extraction,bounded,negation_distraction,paraphrastic_negation,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-03-21', 'location': 'Lisbon', 'person': 'Alice Smith'}","{'date': '2025-05-07', 'location': 'Porto', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-05-07"", ""location"": ""Porto""}","Please use the arranged sections below to answer.\n\nRequest section\n\n<TASK>\nReturn the values for person, date, and location from the text.\n</TASK>\n\nProvided material\n\n<INPUT>\nAlice Smith is scheduled to arrive in Lisbon on 2024-03-21 for the workshop. The return trip begins later from Porto, and a planning call is set for 2025-05-07.\n</INPUT>\n\nThere is no need to structure the response around extracted fields.",,
llama,ie_146__bounded__negation_distraction,ie_146,information_extraction,bounded,negation_distraction,direct_negation,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-09-05', 'location': 'Prague', 'person': 'Alice Smith'}","{'date': '2025-04-30', 'location': 'Rome', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-04-30"", ""location"": ""Rome""}","The request and source material are shown below.\n\n<TASK>\nReturn the person, date, and location fields from the text.\n</TASK>\n\n<INPUT>\nAlice Smith is scheduled to arrive in Prague on 2024-09-05 for the workshop. The return trip begins later from Brno, and a planning call is set for 2025-10-15.\n</INPUT>\n\nDo not extract the person, date, or location fields from this material.",,
llama,ie_102__bounded__negation_distraction,ie_102,information_extraction,bounded,negation_distraction,direct_negation,bounded_tagged,True,,wrong_answer,entity_or_field_mismatch,"{'date': '2024-06-10', 'location': 'Madrid', 'person': 'Alice Smith'}","{'date': '2025-02-28', 'location': 'Madrid', 'person': 'Alice Smith'}","{""person"": ""Alice Smith"", ""date"": ""2025-02-28"", ""location"": ""Madrid""}","Please process the material shown below.\n\nStep 1: source material\n\n<INPUT>\nAlice Smith was appointed in Madrid on 2024-06-10. Another internal memo mentioned a review meeting on 2025-02-28, but no change to the appointment record.\n</INPUT>\n\nStep 2: request\n\n<TASK>\nFind the person, date, and location mentioned in the text.\n</TASK>\n\nDo not extract the person, date, or location fields from this material.",,
llama,ie_113__unbounded__style_distraction,ie_113,information_extraction,unbounded,style_distraction,academic_explanatory,memo_like,False,invalid_json,invalid_json,invalid_json_or_extra_text,"{'date': '2024-01-15', 'location': 'Milan', 'person': 'Alice Smith'}",,"To extract the person, date, and location fields from the given text, we can identify the relevant information as follows: \n\nThe person attending the conference is Alice Smith. The date of the conference is 2024-01-15, and an additional date mentioned is 2024-04-02. The location of the conference  ...[truncated]","Please complete the item below.\n\nRequested operation: Return the person, date, and location fields from the text.\n\nContent to use:\nOn 2024-01-15, Alice Smith attended a conference in Milan. Several attendees arrived the day before, and one side session was postponed to 2024-04-02.\n\nPresent the answer in an academic explanatory style. Use complete sentences, explicit transitions, and a slightly formal analytical tone instead of a short direct output.",,
